Farm_ID,State,District,Crop,Season,Farm_Area_Hectares,Rainfall_mm,Avg_Temperature_C,Humidity_pct,Sunlight_Hours_Day,Soil_pH,Soil_Moisture_pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Irrigation_Method,Fertilizer_kg_ha,Pesticide_Litre_ha,Seed_Quality_Score,Yield_Tonnes_Ha,Production_Tonnes,Market_Price_INR_Tonne,Total_Cost_INR,Revenue_INR,Profit_INR,Water_Used_m3,Water_Efficiency_t_per_1000m3,Disease_Pest_Risk_pct,Profit_Per_Ha_INR,Cost_Per_Ha_INR,Revenue_Per_Ha_INR
SF13329,Madhya Pradesh,Ludhiana,Rice,Kharif,13.45,473.6,27.5,69.1,6.2,6.78,21.7,85.6,40.7,72.6,Rainfed,206.5,5.99,0.77,2.85,38.33,21231,911022,813784.0,-97238.0,8658,4.427,44.3,-7229.59,67733.98,60504.39
SF13330,Karnataka,Nalgonda,Rice,Kharif,8.26,878.8,27.9,69.9,7.2,6.7,25.1,148.4,89.4,83.2,Drip,264.0,3.27,0.79,4.59,37.91,21746,580352,824391.0,244039.0,10700,3.543,54.3,29544.67,70260.53,99805.21
SF13331,Andhra Pradesh,Rajkot,Sugarcane,Zaid,8.9,80.0,32.2,33.8,8.0,7.57,11.9,149.8,29.4,63.6,Flood,126.1,3.37,0.92,17.62,156.82,3178,491663,498374.0,6711.0,16672,9.406,38.8,754.04,55243.03,55997.08
SF13332,Telangana,Rajkot,Pulses,Rabi,10.33,861.8,24.1,56.6,6.9,7.32,22.6,128.0,53.0,104.8,Flood,154.9,4.9,0.75,0.87,8.99,68278,582358,613819.0,31461.0,4551,1.975,42.4,3045.6,56375.41,59421.01
SF13333,Telangana,Warangal,Wheat,Zaid,7.1,238.7,29.4,34.5,8.4,5.99,13.3,101.6,71.9,115.5,Rainfed,194.3,5.02,0.91,0.91,6.46,21104,370475,136332.0,-234143.0,1515,4.264,28.4,-32977.89,52179.58,19201.69
SF13334,Madhya Pradesh,Indore,Cotton,Zaid,4.77,448.4,30.3,50.4,8.1,7.23,10.0,114.1,58.0,99.9,Rainfed,240.7,6.18,0.94,0.88,4.2,68120,392280,286104.0,-106176.0,1900,2.211,40.3,-22259.12,82238.99,59979.87
SF13335,Andhra Pradesh,Ludhiana,Maize,Rabi,11.12,173.0,28.4,40.3,7.4,6.9,24.6,89.6,65.7,79.0,Rainfed,283.6,4.21,0.73,2.71,30.14,19669,729766,592824.0,-136942.0,2884,10.451,32.5,-12314.93,65626.44,53311.51
SF13336,Gujarat,Nalgonda,Cotton,Zaid,7.97,318.9,31.0,52.6,9.6,6.69,24.5,178.6,77.0,130.4,Drip,139.8,5.36,0.7,1.4,11.16,66280,462755,739685.0,276930.0,4434,2.517,34.4,34746.55,58062.11,92808.66
SF13337,Punjab,Warangal,Groundnut,Rabi,11.39,571.9,20.9,70.3,8.4,7.31,16.7,87.0,57.9,75.9,Flood,162.7,3.07,0.92,1.07,12.19,54980,694087,670206.0,-23881.0,8191,1.488,52.9,-2096.66,60938.28,58841.62
SF13338,Telangana,Raichur,Cotton,Kharif,4.81,745.5,29.0,82.5,7.0,6.5,34.5,111.2,70.9,109.8,Flood,147.2,7.89,0.86,2.07,9.96,59978,281573,597381.0,315808.0,4330,2.3,49.7,65656.55,58539.09,124195.63
SF13339,Andhra Pradesh,Ludhiana,Wheat,Kharif,7.19,966.1,31.4,66.7,6.5,5.64,35.5,118.0,58.6,125.6,Flood,134.0,6.59,0.66,0.81,5.82,29080,434982,169246.0,-265736.0,5309,1.096,48.6,-36959.11,60498.19,23539.08
SF13340,Madhya Pradesh,Erode,Wheat,Kharif,12.2,948.5,31.0,51.6,8.2,5.86,32.4,96.7,41.7,106.7,Sprinkler,103.2,4.85,0.82,1.04,12.69,25272,686720,320702.0,-366018.0,6491,1.955,44.9,-30001.48,56288.52,26287.05
SF13341,Maharashtra,Nalgonda,Chilli,Kharif,4.36,892.6,25.6,73.5,3.5,7.34,28.2,102.2,70.2,80.9,Drip,138.1,5.6,1.0,2.05,8.94,114302,320682,1021860.0,701178.0,2294,3.897,62.4,160820.64,73550.92,234371.56
SF13342,Andhra Pradesh,Ludhiana,Pulses,Kharif,5.48,790.6,26.9,80.6,6.9,7.16,25.6,66.6,28.7,91.2,Rainfed,143.6,5.78,0.98,1.04,5.7,78589,340759,447957.0,107198.0,1211,4.707,50.3,19561.68,62182.3,81743.98
SF13343,Maharashtra,Krishna,Maize,Kharif,1.69,726.2,33.7,69.1,6.5,7.51,25.2,108.3,61.3,131.2,Rainfed,261.0,7.43,0.88,1.77,2.99,21456,96256,64153.0,-32103.0,483,6.19,52.2,-18995.86,56956.21,37960.36
SF13344,Punjab,Krishna,Wheat,Kharif,5.89,847.3,30.1,66.1,8.4,6.43,29.0,101.0,57.7,102.8,Drip,213.1,6.66,0.89,3.19,18.79,25283,399836,475068.0,75232.0,3023,6.216,46.1,12772.84,67883.87,80656.71
SF13345,Maharashtra,Krishna,Sugarcane,Kharif,10.19,976.9,26.6,59.4,8.0,6.12,33.6,67.3,49.5,146.9,Drip,249.4,6.24,0.66,45.27,461.3,3688,643945,1701274.0,1057329.0,18809,24.525,37.3,103761.43,63193.82,166955.25
SF13346,Tamil Nadu,Ludhiana,Cotton,Rabi,2.45,271.7,22.5,62.3,6.8,5.71,22.2,98.6,61.4,103.8,Flood,283.3,6.29,0.9,0.4,0.98,67626,180006,66273.0,-113733.0,1923,0.51,30.2,-46421.63,73471.84,27050.2
SF13347,Punjab,Guntur,Maize,Kharif,5.83,748.3,29.5,69.9,5.9,6.83,31.3,101.3,38.1,106.1,Rainfed,169.8,0.67,0.92,3.83,22.33,18391,388213,410671.0,22458.0,1838,12.149,70.8,3852.14,66588.85,70440.99
SF13348,Gujarat,Guntur,Groundnut,Zaid,9.73,123.8,26.6,35.0,7.9,5.59,17.9,171.6,75.6,50.6,Rainfed,209.3,6.9,0.65,0.32,3.11,43633,593473,135699.0,-457774.0,3021,1.029,25.8,-47047.69,60994.14,13946.45
SF13349,Karnataka,Erode,Chilli,Zaid,3.88,294.5,35.1,36.6,8.3,7.51,17.4,147.8,72.8,117.7,Flood,211.9,3.42,0.72,0.74,2.87,128238,236417,368043.0,131626.0,3516,0.816,38.0,33924.23,60932.22,94856.44
SF13350,Tamil Nadu,Ludhiana,Groundnut,Rabi,4.02,559.3,26.3,75.3,8.2,6.55,20.8,133.5,37.0,92.8,Rainfed,274.3,3.52,0.87,1.81,7.28,49784,275883,362428.0,86545.0,874,8.33,54.6,21528.61,68627.61,90156.22
SF13351,Gujarat,Nalgonda,Cotton,Rabi,3.26,928.1,26.0,60.1,6.7,6.4,20.4,109.7,74.1,60.8,Rainfed,248.1,6.93,0.67,1.45,4.73,71010,226019,335877.0,109858.0,1274,3.713,57.3,33698.77,69330.98,103029.75
SF13352,Madhya Pradesh,Erode,Groundnut,Kharif,5.37,1209.3,29.5,78.7,6.6,6.65,29.1,64.1,65.3,156.0,Flood,132.3,4.5,0.88,1.46,7.84,60054,387984,470823.0,82839.0,3217,2.437,82.8,15426.26,72250.28,87676.54
SF13353,Madhya Pradesh,Nalgonda,Sugarcane,Kharif,5.03,991.1,29.0,72.4,6.0,7.31,24.6,94.9,54.3,108.8,Flood,220.4,3.3,0.68,36.25,182.34,2909,414961,530427.0,115466.0,12586,14.488,62.8,22955.47,82497.22,105452.68
SF13354,Tamil Nadu,Erode,Rice,Kharif,13.16,947.0,28.0,68.8,7.4,7.24,30.8,100.6,56.4,101.9,Flood,298.9,1.84,0.71,2.18,28.69,24424,1034385,700725.0,-333660.0,29678,0.967,67.1,-25354.1,78600.68,53246.58
SF13355,Telangana,Indore,Wheat,Rabi,12.54,599.7,25.2,61.6,7.0,6.4,28.1,122.1,64.8,104.1,Sprinkler,202.7,5.41,0.89,3.11,39.0,21387,811870,834093.0,22223.0,6582,5.925,42.2,1772.17,64742.42,66514.59
SF13356,Telangana,Warangal,Chilli,Rabi,13.58,293.8,24.7,63.8,7.2,5.56,20.1,127.5,62.8,90.2,Sprinkler,98.0,4.41,0.67,0.47,6.38,115567,702185,737317.0,35132.0,7969,0.801,45.2,2587.04,51707.29,54294.33
SF13357,Gujarat,Rajkot,Pulses,Kharif,15.0,1045.2,29.5,83.5,6.8,6.18,27.2,161.4,84.2,119.0,Flood,254.7,6.01,0.67,0.97,14.55,70265,1139207,1022356.0,-116851.0,6512,2.234,67.3,-7790.07,75947.13,68157.07
SF13358,Gujarat,Warangal,Chilli,Kharif,5.98,982.9,26.3,78.7,7.0,6.37,25.1,152.5,62.2,124.8,Flood,141.8,7.12,0.68,2.09,12.5,96820,336459,1210250.0,873791.0,4541,2.753,47.2,146118.9,56264.05,202382.94
SF13359,Madhya Pradesh,Indore,Groundnut,Kharif,9.13,809.2,27.4,83.8,7.6,8.2,25.0,148.8,67.7,84.9,Flood,105.5,5.14,0.7,0.3,2.74,53638,580703,146968.0,-433735.0,5074,0.54,55.3,-47506.57,63603.83,16097.26
SF13360,Punjab,Rajkot,Wheat,Rabi,9.42,514.2,23.8,58.1,5.8,5.67,26.1,132.2,45.3,76.5,Drip,139.4,4.53,0.89,1.02,9.61,27040,540792,259854.0,-280938.0,4761,2.018,45.7,-29823.57,57408.92,27585.35
SF13361,Andhra Pradesh,Indore,Pulses,Kharif,2.27,707.5,27.5,74.7,6.0,6.02,33.5,145.5,44.8,102.5,Rainfed,151.9,3.5,0.93,0.84,1.91,69955,148219,133614.0,-14605.0,466,4.099,54.5,-6433.92,65294.71,58860.79
SF13362,Maharashtra,Indore,Groundnut,Rabi,0.95,369.7,25.4,43.0,7.9,6.89,28.0,104.5,62.0,85.1,Rainfed,199.1,3.72,0.84,1.63,1.55,53752,70060,83316.0,13256.0,289,5.363,36.4,13953.68,73747.37,87701.05
SF13363,Gujarat,Erode,Rice,Kharif,7.52,921.1,29.9,67.4,6.3,6.72,36.9,83.9,35.5,76.4,Flood,129.0,7.05,0.93,2.93,22.03,21774,446643,479681.0,33038.0,14221,1.549,55.1,4393.35,59394.02,63787.37
SF13364,Gujarat,Rajkot,Cotton,Kharif,14.98,973.5,34.6,66.6,6.7,5.81,29.5,115.9,61.5,103.5,Flood,143.7,4.93,0.93,0.6,8.99,53367,930014,479769.0,-450245.0,14285,0.629,43.6,-30056.41,62083.71,32027.3
SF13365,Gujarat,Rajkot,Sugarcane,Rabi,4.39,403.55,22.8,58.1,8.5,5.2,32.9,88.6,44.6,126.4,Sprinkler,202.3,4.32,0.85,3.39,14.88,3376,333351,50235.0,-283116.0,8738,1.703,41.9,-64491.12,75934.17,11443.05
SF13366,Andhra Pradesh,Nalgonda,Maize,Rabi,8.86,655.5,22.6,53.1,9.4,6.63,28.3,134.8,70.3,70.7,Drip,130.3,4.96,0.66,4.28,37.92,22502,559103,853276.0,294173.0,5134,7.386,35.4,33202.37,63104.18,96306.55
SF13367,Punjab,Nalgonda,Cotton,Rabi,0.8,154.4,22.7,57.8,8.2,5.22,23.9,77.3,15.0,87.0,Rainfed,149.1,3.76,0.84,0.3,0.24,67169,53653,16121.0,-37532.0,289,0.83,30.9,-46915.0,67066.25,20151.25
SF13368,Telangana,Raichur,Maize,Rabi,9.38,274.2,26.1,40.4,5.7,7.42,18.6,78.8,76.6,121.0,Rainfed,148.4,3.74,0.84,1.5,14.07,20183,506997,283975.0,-223022.0,3434,4.097,42.0,-23776.33,54050.85,30274.52
SF13369,Gujarat,Krishna,Sugarcane,Kharif,7.37,766.4,27.4,82.1,6.6,6.33,27.6,115.9,50.3,119.4,Rainfed,185.7,8.39,1.0,61.09,450.23,3022,440595,1360595.0,920000.0,5642,79.8,42.8,124830.39,59782.23,184612.62
SF13370,Punjab,Indore,Wheat,Kharif,8.78,723.2,30.2,73.9,8.3,5.61,33.5,96.2,66.6,90.7,Drip,140.7,6.51,0.66,0.87,7.64,20953,569197,160081.0,-409116.0,4402,1.736,52.4,-46596.36,64828.82,18232.46
SF13371,Punjab,Erode,Pulses,Kharif,6.77,1022.1,29.3,71.0,6.7,6.0,33.4,125.9,64.8,86.2,Rainfed,323.5,6.72,0.91,0.65,4.4,69585,599773,306174.0,-293599.0,1275,3.451,43.8,-43367.65,88592.76,45225.11
SF13372,Gujarat,Rajkot,Pulses,Rabi,11.62,476.0,24.3,74.1,7.6,7.46,17.7,183.0,62.1,126.3,Rainfed,70.5,3.03,0.68,0.67,7.79,67580,701835,526448.0,-175387.0,2092,3.724,54.5,-15093.55,60398.88,45305.34
SF13373,Madhya Pradesh,Warangal,Rice,Kharif,1.13,661.2,28.4,64.1,5.6,6.83,25.4,120.6,36.3,102.0,Sprinkler,207.9,5.58,0.86,4.07,4.6,25346,69363,116592.0,47229.0,1567,2.936,54.2,41795.58,61383.19,103178.76
SF13374,Maharashtra,Warangal,Rice,Zaid,7.45,118.9,26.8,55.0,8.4,6.2,17.7,135.5,84.5,140.0,Sprinkler,204.6,9.62,0.85,2.27,16.91,23063,450439,389995.0,-60444.0,10032,1.686,22.8,-8113.29,60461.61,52348.32
SF13375,Maharashtra,Nashik,Rice,Kharif,5.31,1024.7,27.9,90.3,6.9,7.17,32.4,150.2,32.3,78.4,Drip,251.9,5.9,0.92,2.8,14.87,19242,401388,286129.0,-115259.0,5511,2.698,53.8,-21706.03,75590.96,53884.93
SF13376,Andhra Pradesh,Nalgonda,Chilli,Rabi,4.64,779.6,25.8,56.8,8.4,7.56,20.8,127.3,55.9,54.0,Flood,215.3,8.42,0.79,1.2,5.57,92308,352306,514156.0,161850.0,3617,1.54,30.3,34881.47,75928.02,110809.48
SF13377,Madhya Pradesh,Erode,Chilli,Kharif,8.91,552.6,29.8,74.8,5.7,6.31,38.1,163.1,51.7,116.9,Drip,198.3,5.21,1.0,2.29,20.4,96213,575253,1962745.0,1387492.0,4839,4.216,52.3,155723.01,64562.63,220285.63
SF13378,Tamil Nadu,Guntur,Wheat,Rabi,1.98,80.0,19.0,44.7,8.4,6.68,18.7,136.7,47.4,139.4,Rainfed,167.0,7.02,0.72,1.7,3.37,26539,129187,89436.0,-39751.0,654,5.153,21.1,-20076.26,65245.96,45169.7
SF13379,Andhra Pradesh,Raichur,Groundnut,Kharif,13.52,1061.0,24.5,72.5,4.5,6.27,31.3,59.3,44.9,106.9,Drip,235.8,8.19,0.91,1.4,18.93,62364,1168509,1180551.0,12042.0,5931,3.192,53.4,890.68,86428.18,87318.86
SF13380,Karnataka,Krishna,Rice,Kharif,7.07,685.1,27.5,81.1,7.1,8.29,36.2,131.2,41.3,72.4,Sprinkler,72.8,5.31,0.89,0.3,2.12,22454,443186,47602.0,-395584.0,10828,0.196,43.6,-55952.48,62685.43,6732.96
SF13381,Andhra Pradesh,Raichur,Wheat,Rabi,13.49,523.9,19.9,58.8,8.0,6.17,23.3,101.2,62.5,143.7,Drip,215.5,5.83,0.67,1.71,23.07,26660,928966,615046.0,-313920.0,5548,4.158,35.2,-23270.57,68863.31,45592.74
SF13382,Madhya Pradesh,Nashik,Pulses,Rabi,5.18,411.7,24.0,54.6,7.2,7.66,26.6,149.4,19.5,87.1,Drip,175.4,4.31,0.67,0.44,2.28,57615,301061,131362.0,-169699.0,1353,1.685,32.9,-32760.42,58119.88,25359.46
SF13383,Madhya Pradesh,Indore,Wheat,Kharif,1.27,710.4,32.1,72.1,7.1,6.9,35.7,140.1,71.2,101.7,Rainfed,245.0,4.84,0.71,2.82,3.58,25454,83343,91125.0,7782.0,400,8.95,49.3,6127.56,65624.41,71751.97
SF13384,Andhra Pradesh,Indore,Wheat,Zaid,10.09,596.0,29.7,69.7,7.5,6.26,17.9,112.8,57.2,112.7,Sprinkler,40.0,1.72,0.7,2.81,28.35,20275,581789,574796.0,-6993.0,5833,4.86,59.3,-693.06,57659.96,56966.9
SF13385,Maharashtra,Warangal,Chilli,Rabi,8.46,575.4,25.8,45.8,8.1,5.7,21.6,93.2,85.2,130.8,Rainfed,156.7,4.44,0.9,0.67,5.67,105175,430330,596342.0,166012.0,2696,2.103,34.3,19623.17,50866.43,70489.6
SF13386,Karnataka,Guntur,Maize,Kharif,8.05,637.2,30.8,77.3,6.2,7.04,32.3,70.8,77.9,124.5,Flood,220.0,6.12,0.99,3.44,27.69,21026,497954,582210.0,84256.0,6240,4.438,28.3,10466.58,61857.64,72324.22
SF13387,Gujarat,Raichur,Wheat,Zaid,8.52,251.1,28.4,49.8,9.4,6.98,12.9,103.3,51.8,103.5,Flood,126.1,5.28,1.0,2.19,18.66,25913,602658,483537.0,-119121.0,5143,3.628,42.6,-13981.34,70734.51,56753.17
SF13388,Maharashtra,Erode,Maize,Rabi,10.1,148.4,24.8,66.2,6.3,6.71,28.4,104.4,77.4,84.8,Drip,155.7,3.24,0.79,3.69,37.27,22853,758154,851731.0,93577.0,4798,7.768,38.0,9265.05,75064.75,84329.8
SF13389,Tamil Nadu,Warangal,Pulses,Rabi,2.91,529.8,23.3,46.6,8.6,5.67,24.9,138.4,77.8,87.0,Rainfed,204.4,4.17,0.88,0.36,1.05,76284,201162,80098.0,-121064.0,552,1.902,47.0,-41602.75,69127.84,27525.09
SF13390,Maharashtra,Raichur,Wheat,Kharif,7.37,712.4,25.7,63.2,7.4,6.46,33.3,75.0,59.2,59.6,Sprinkler,58.9,3.78,0.87,3.26,24.03,22049,430252,529837.0,99585.0,3967,6.057,52.3,13512.21,58378.83,71891.04
SF13391,Madhya Pradesh,Rajkot,Sugarcane,Rabi,10.21,340.3,25.3,43.1,8.8,7.36,28.8,160.3,43.8,96.7,Sprinkler,177.3,5.73,0.82,41.4,422.69,3295,666363,1392764.0,726401.0,15686,26.947,31.6,71146.03,65265.72,136411.75
SF13392,Telangana,Guntur,Groundnut,Kharif,1.17,1020.8,30.7,67.6,5.2,6.66,40.3,86.1,52.8,59.0,Sprinkler,267.3,5.75,0.96,1.5,1.76,61781,82096,108735.0,26639.0,704,2.5,56.8,22768.38,70167.52,92935.9
SF13393,Karnataka,Indore,Groundnut,Kharif,12.19,655.6,28.5,74.5,7.8,6.76,27.8,104.7,65.2,107.3,Flood,234.3,0.5,0.88,2.28,27.79,57376,674340,1594479.0,920139.0,8551,3.25,61.6,75483.1,55319.11,130802.21
SF13394,Telangana,Nashik,Rice,Rabi,4.85,423.5,22.9,68.7,7.4,6.41,26.3,156.3,60.9,105.9,Rainfed,236.5,4.52,0.84,2.86,13.87,21995,362537,305071.0,-57466.0,3364,4.123,32.5,-11848.66,74749.9,62901.24
SF13395,Gujarat,Erode,Wheat,Kharif,13.41,634.3,25.2,77.8,7.5,5.2,27.5,117.5,62.3,112.6,Flood,272.4,5.33,0.85,0.3,4.02,24787,1063040,99644.0,-963396.0,9139,0.44,44.8,-71841.61,79272.18,7430.57
SF13396,Karnataka,Indore,Cotton,Kharif,12.45,627.7,33.2,74.7,8.1,6.7,33.2,170.2,25.1,103.3,Flood,119.9,3.39,0.83,1.96,24.4,73221,788879,1786592.0,997713.0,9800,2.49,60.9,80137.59,63363.78,143501.37
SF13397,Telangana,Nalgonda,Maize,Rabi,10.62,483.1,24.7,65.1,7.3,7.04,26.7,162.6,56.1,148.8,Flood,159.3,7.95,0.9,3.96,42.06,19297,721664,811632.0,89968.0,8142,5.166,31.5,8471.56,67953.3,76424.86
SF13398,Tamil Nadu,Nalgonda,Rice,Kharif,5.31,744.4,30.6,56.6,7.8,6.9,34.6,119.9,77.4,123.7,Drip,139.9,3.7,0.8,4.42,23.47,19820,420531,465175.0,44644.0,7568,3.101,48.5,8407.53,79196.05,87603.58
SF13399,Maharashtra,Erode,Pulses,Zaid,10.01,80.0,30.8,57.8,8.7,6.77,23.3,119.5,25.5,123.5,Drip,199.1,6.93,0.77,0.88,8.81,76630,732559,675110.0,-57449.0,2998,2.939,28.2,-5739.16,73182.72,67443.56
SF13400,Tamil Nadu,Raichur,Groundnut,Zaid,7.72,524.4,27.8,46.5,8.5,7.16,22.8,113.7,73.9,76.0,Flood,215.2,6.28,0.88,1.47,11.35,46542,512011,528252.0,16241.0,4371,2.597,40.2,2103.76,66322.67,68426.42
SF13401,Gujarat,Warangal,Chilli,Zaid,11.76,291.15,27.2,53.2,8.6,7.32,18.5,127.9,49.1,176.7,Rainfed,198.0,6.38,0.67,1.62,19.05,98294,670282,1872501.0,1202219.0,3551,5.365,44.2,102229.51,56996.77,159226.28
SF13402,Maharashtra,Rajkot,Rice,Kharif,4.57,920.7,30.0,62.4,5.8,6.31,28.8,76.9,40.2,121.1,Rainfed,254.8,3.77,0.9,2.41,11.01,22810,294838,251138.0,-43700.0,3931,2.801,55.1,-9562.36,64515.97,54953.61
SF13403,Madhya Pradesh,Warangal,Pulses,Kharif,13.67,581.8,31.0,62.0,6.6,6.17,30.9,109.6,95.4,134.4,Flood,229.3,1.22,0.91,1.13,15.45,76700,865586,1185015.0,319429.0,5717,2.702,60.0,23367.15,63320.12,86687.27
SF13404,Telangana,Rajkot,Rice,Kharif,4.52,858.5,23.7,72.6,5.6,6.22,32.6,158.0,40.2,136.5,Flood,140.5,5.94,0.75,3.21,14.51,24128,286399,350097.0,63698.0,9573,1.516,62.7,14092.48,63362.61,77455.09
SF13405,Tamil Nadu,Nalgonda,Pulses,Kharif,4.89,866.8,28.6,63.1,5.3,7.05,30.3,139.7,69.9,87.7,Rainfed,195.9,8.69,0.79,1.25,6.11,69233,401125,423014.0,21889.0,1026,5.955,32.4,4476.28,82029.65,86505.93
SF13406,Andhra Pradesh,Nashik,Wheat,Rabi,11.56,690.1,23.9,49.0,7.5,8.07,26.4,164.9,46.0,84.0,Flood,71.9,5.9,0.81,0.31,3.58,20601,835670,73752.0,-761918.0,6890,0.52,41.7,-65909.86,72289.79,6379.93
SF13407,Andhra Pradesh,Ludhiana,Pulses,Kharif,9.94,756.8,24.5,74.4,5.6,6.34,30.3,122.9,56.9,119.6,Drip,310.6,7.82,0.88,1.45,14.41,68190,691701,982618.0,290917.0,3602,4.001,51.7,29267.3,69587.63,98854.93
SF13408,Karnataka,Rajkot,Sugarcane,Kharif,12.03,723.3,24.3,72.1,4.8,6.84,38.0,115.9,82.9,120.7,Rainfed,165.5,3.59,0.93,63.71,766.43,3823,828786,2930062.0,2101276.0,10174,75.332,54.3,174669.66,68893.27,243562.93
SF13409,Punjab,Nashik,Cotton,Rabi,11.79,721.8,24.1,57.3,5.1,6.78,20.1,106.0,49.5,92.2,Flood,260.5,9.5,0.7,1.58,18.63,72958,968359,1359208.0,390849.0,10220,1.823,36.6,33150.89,82133.93,115284.82
SF13410,Punjab,Raichur,Sugarcane,Rabi,14.34,269.0,22.5,58.6,8.6,6.03,23.7,155.6,59.0,32.9,Sprinkler,93.2,5.62,0.67,33.4,478.96,3915,913988,1875128.0,961140.0,28986,16.524,31.4,67025.1,63736.96,130762.06
SF13411,Madhya Pradesh,Raichur,Cotton,Kharif,0.74,1109.9,29.6,82.2,6.4,5.72,36.1,83.7,52.3,67.2,Flood,291.3,6.11,0.85,0.46,0.34,61476,57144,20902.0,-36242.0,789,0.431,53.8,-48975.68,77221.62,28245.95
SF13412,Punjab,Rajkot,Sugarcane,Zaid,10.96,624.5,27.1,64.8,8.9,6.49,23.7,56.9,75.1,90.2,Drip,177.4,2.41,0.86,59.9,656.5,3548,643754,2329262.0,1685508.0,17347,37.845,63.6,153787.23,58736.68,212523.91
SF13413,Andhra Pradesh,Indore,Cotton,Rabi,2.99,519.0,25.9,68.5,8.0,6.52,21.1,170.1,49.1,144.7,Flood,229.4,4.9,0.87,1.68,5.02,58778,193845,295066.0,101221.0,2481,2.023,35.9,33853.18,64831.1,98684.28
SF13414,Telangana,Warangal,Sugarcane,Zaid,14.12,166.7,31.8,41.9,10.6,6.72,21.5,125.2,65.5,131.4,Rainfed,127.5,9.09,0.69,36.87,520.6,2858,927632,1487875.0,560243.0,14636,35.57,26.5,39677.27,65696.32,105373.58
SF13415,Madhya Pradesh,Nashik,Groundnut,Rabi,10.83,449.3,25.4,49.2,7.8,6.39,31.3,189.8,62.4,113.4,Rainfed,114.6,11.23,0.95,1.83,19.82,60951,859081,1208049.0,348968.0,2870,6.906,22.2,32222.35,79324.19,111546.54
SF13416,Madhya Pradesh,Guntur,Rice,Rabi,6.37,361.5,23.5,59.6,7.2,6.39,23.2,73.6,66.5,40.0,Drip,183.0,6.36,0.73,2.96,18.86,24284,433206,457996.0,24790.0,7989,2.361,27.9,3891.68,68007.22,71898.9
SF13417,Maharashtra,Ludhiana,Pulses,Rabi,4.63,633.0,25.1,59.0,7.5,7.48,26.4,99.6,52.0,101.5,Flood,308.7,6.15,0.66,0.69,3.19,80546,335601,256942.0,-78659.0,2289,1.394,37.0,-16988.98,72484.02,55495.03
SF13418,Gujarat,Indore,Sugarcane,Kharif,2.3,758.2,29.7,69.3,7.6,6.5,29.1,129.6,53.3,127.0,Flood,198.5,5.96,0.83,77.93,179.24,4119,173917,738290.0,564373.0,4989,35.927,63.6,245379.57,75616.09,320995.65
SF13419,Punjab,Krishna,Pulses,Kharif,13.68,487.7,28.3,68.3,6.1,7.38,33.2,113.2,47.5,40.9,Flood,138.9,2.31,0.95,0.58,7.93,76023,901395,602862.0,-298533.0,5882,1.348,62.4,-21822.59,65891.45,44068.86
SF13420,Andhra Pradesh,Rajkot,Chilli,Kharif,11.01,734.5,28.2,64.5,5.1,6.18,34.7,171.8,41.9,110.1,Rainfed,216.2,4.37,0.91,1.65,18.17,101822,690025,1850106.0,1160081.0,4285,4.24,42.8,105366.12,62672.57,168038.69
SF13421,Maharashtra,Nalgonda,Cotton,Rabi,14.1,574.0,20.4,64.9,7.3,5.83,22.4,133.2,33.5,102.1,Rainfed,149.3,2.56,0.69,0.52,7.33,75270,861401,551729.0,-309672.0,5840,1.255,55.8,-21962.55,61092.27,39129.72
SF13422,Telangana,Erode,Cotton,Kharif,0.57,762.8,27.2,81.3,5.8,6.97,28.4,89.2,33.4,131.2,Rainfed,111.7,6.19,0.79,1.82,1.04,68673,33751,71420.0,37669.0,239,4.351,52.4,66085.96,59212.28,125298.25
SF13423,Punjab,Krishna,Rice,Kharif,6.61,898.7,28.6,79.6,7.6,6.49,42.2,125.6,33.1,91.0,Sprinkler,196.9,5.33,0.83,3.96,26.18,22440,460504,587479.0,126975.0,8854,2.957,59.7,19209.53,69667.78,88877.31
SF13424,Andhra Pradesh,Indore,Sugarcane,Kharif,14.87,745.9,29.6,74.1,6.4,6.52,28.8,115.4,53.9,109.1,Drip,200.4,7.35,0.82,95.79,1424.4,3109,1097878,4428460.0,3330582.0,23289,61.162,42.7,223979.96,73831.74,297811.7
SF13425,Maharashtra,Guntur,Maize,Rabi,10.05,445.6,26.7,53.4,8.9,7.47,21.6,102.0,59.8,126.5,Drip,254.5,4.39,0.99,1.74,17.49,19143,728621,334811.0,-393810.0,5284,3.31,44.5,-39185.07,72499.6,33314.53
SF13426,Madhya Pradesh,Rajkot,Sugarcane,Kharif,13.96,879.1,29.8,76.1,5.6,6.73,18.5,117.9,73.0,86.5,Drip,117.2,7.14,0.88,82.68,1154.21,3886,745161,4485260.0,3740099.0,23472,49.174,64.6,267915.4,53378.3,321293.7
SF13427,Karnataka,Nalgonda,Sugarcane,Rabi,3.08,490.8,21.0,51.3,7.3,5.98,21.1,96.3,52.9,145.5,Rainfed,242.5,9.35,0.96,24.99,76.97,3389,209248,260851.0,51603.0,2431,31.662,17.1,16754.22,67937.66,84691.88
SF13428,Tamil Nadu,Erode,Rice,Kharif,9.52,615.9,30.3,69.3,7.0,6.29,35.3,151.6,65.9,52.4,Flood,88.2,6.32,0.86,2.95,28.08,21403,680311,600996.0,-79315.0,15254,1.841,45.1,-8331.41,71461.24,63129.83
